Species,Species Name,Scientific Name Authorship,Taxon Rank,Kingdom,Phylum,Class,Order,Family,Genus,Vernacular Name,Conservation,Invasive
https://id.biodiversity.org.au/taxon/apni/51402918,Dendrobium x superbiens,Rchb.f.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Dendrobium,Pink Orchid,Queensland : Conservation Status,
https://id.biodiversity.org.au/taxon/apni/51406473,Liparis coelogynoides,(F.Muell.) Benth.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Liparis,Fairy Tree Orchid,Queensland : Conservation Status,
https://id.biodiversity.org.au/taxon/apni/51412158,Pterostylis hamata,Blackmore & Clemesha,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Pterostylis,Scaly Orchid,Queensland : Conservation Status | Victoria : Conservation Status,
https://id.biodiversity.org.au/taxon/apni/51413287,Stigmatodactylus sublestus,"(Dockrill) S.P.Lyon, M.A.Clem. & D.L.Jones",species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Stigmatodactylus,,Queensland : Conservation Status,
54105050,Sargassum myriocystum,J.Agardh,species,Plantae,,,,Sargassaceae,Sargassum,Brown Alga,,
55026001,Actinotrichia fragilis,(Forsskål) Børgesen,species,Plantae,Rhodophyta,Florideophyceae,Nemaliales,Galaxauraceae,Actinotrichia,Red Alga,,
ALA_DR652_906,Coleus amoenus,(P.I.Forst.) P.I.Forst.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Coleus,,Queensland : Conservation Status,
NZOR-6-112087,Magnolia champaca,(L.) Baill. ex Pierre,species,Plantae,Charophyta,Equisetopsida,Magnoliales,Magnoliaceae,Magnolia,,,
NZOR-6-118772,Trentepohlia effusa,(Kremp.) Har.,species,Plantae,Chlorophyta,Ulvophyceae,Trentepohliales,Trentepohliaceae,Trentepohlia,,,
NZOR-6-71923,Cyclodictyon blumeanum,(Müll.Hal.) Kuntze,species,Plantae,Bryophyta,Bryopsida,Hookeriales,Pilotrichaceae,Cyclodictyon,,,
https://id.biodiversity.org.au/instance/apni/864780,Plagiochila conturbata,Steph.,species,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Plagiochila,,,
https://id.biodiversity.org.au/name/apni/50037000,Areocleome oxalidea,(F.Muell.) R.L.Barrett & Roalson,species,Plantae,Charophyta,Equisetopsida,Brassicales,Cleomaceae,Areocleome,,,
https://id.biodiversity.org.au/name/apni/51251842,Teucrium modestum,A.R.Bean,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Teucrium,,,
https://id.biodiversity.org.au/name/apni/51372669,Combretum indicum,(L.) DeFilipps,species,Plantae,Charophyta,Equisetopsida,Myrtales,Combretaceae,Combretum,,,
https://id.biodiversity.org.au/name/apni/9676412,Odontonema,Nees,genus,Plantae,Charophyta,Equisetopsida,Lamiales,Acanthaceae,Odontonema,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2886455,Maireana campanulata,Paul G.Wilson,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Chenopodiaceae,Maireana,,,
https://id.biodiversity.org.au/node/apni/2886658,Cullen graveolens,(Domin) J.W.Grimes,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Cullen,Native Lucerne,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2887802,Myriophyllum simulans,Orchard,species,Plantae,Charophyta,Equisetopsida,Saxifragales,Haloragaceae,Myriophyllum,Amphibious Water-milfoil,,
https://id.biodiversity.org.au/node/apni/2887854,Phyllodium hackeri,Pedley,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Phyllodium,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2888801,Leucopogon microphyllus,(Cav.) R.Br.,species,Plantae,Charophyta,Equisetopsida,Ericales,Ericaceae,Leucopogon,,,
https://id.biodiversity.org.au/node/apni/2889144,Eranthemum pulchellum,Andrews,species,Plantae,Charophyta,Equisetopsida,Lamiales,Acanthaceae,Eranthemum,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2890091,Hibbertia monticola,Stanley,species,Plantae,Charophyta,Equisetopsida,,Dilleniaceae,Hibbertia,Mountain Guinea Flower,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2890149,Polianthion minutiflorum,(E.M.Ross) K.R.Thiele,species,Plantae,Charophyta,Equisetopsida,Rosales,Rhamnaceae,Polianthion,,Queensland : Conservation Status | EPBC Act Threatened Species,
https://id.biodiversity.org.au/node/apni/2891182,Linum marginale,A.Cunn.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Linaceae,Linum,Native Flax,,
https://id.biodiversity.org.au/node/apni/2891691,Mirabilis jalapa,L.,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Nyctaginaceae,Mirabilis,Four O'clock,,
https://id.biodiversity.org.au/node/apni/2892003,Wurmbea dioica,(R.Br.) F.Muell.,species,Plantae,Charophyta,Equisetopsida,Liliales,Colchicaceae,Wurmbea,Early Nancy,,
https://id.biodiversity.org.au/node/apni/2893567,Trachymene geraniifolia,F.M.Bailey,species,Plantae,Charophyta,Equisetopsida,Apiales,Araliaceae,Trachymene,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2893569,Rhynchospora subtenuifolia,Kük.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Rhynchospora,,,
https://id.biodiversity.org.au/node/apni/2894420,Lepidium fasciculatum,Thell.,species,Plantae,Charophyta,Equisetopsida,Brassicales,Brassicaceae,Lepidium,Bundled Peppercress,Western Australia : Conservation status,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2894815,Steganthera hirsuta,(Warb.) J.R.Perkins,species,Plantae,Charophyta,Equisetopsida,Laurales,Monimiaceae,Steganthera,,,
https://id.biodiversity.org.au/node/apni/2895592,Brachystelma glabriflorum,(F.Muell.) Schltr.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Apocynaceae,Brachystelma,Bowich,,
https://id.biodiversity.org.au/node/apni/2896024,Cyperus mirus,C.B.Clarke,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Cyperus,,,
https://id.biodiversity.org.au/node/apni/2896672,Aristida longicollis,(Domin) Henrard,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Aristida,Bull Wiregrass,,
https://id.biodiversity.org.au/node/apni/2896973,Humata pectinata,(Sm.) Desv.,species,Plantae,Charophyta,Equisetopsida,Polypodiales,Davalliaceae,,,,
https://id.biodiversity.org.au/node/apni/2897487,Pleurosorus rutifolius,(R.Br.) Fée,species,Plantae,Charophyta,Equisetopsida,Polypodiales,Aspleniaceae,Pleurosorus,Blanket Fern,,
https://id.biodiversity.org.au/node/apni/2898415,Acacia tingoorensis,Pedley,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Acacia,,Queensland : Conservation Status,Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/2899817,Batis argillicola,P.Royen,species,Plantae,Charophyta,Equisetopsida,Brassicales,Bataceae,Batis,,,
https://id.biodiversity.org.au/node/apni/2900600,Oxylobium arborescens,R.Br.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Oxylobium,Golden Shaggy Pea,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2902879,Leptospermum pallidum,A.R.Bean,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Leptospermum,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2905229,Limonium australe,(R.Br.) Kuntze,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Plumbaginaceae,Limonium,Yellow Sea-lavender,,
https://id.biodiversity.org.au/node/apni/2905618,Stenopetalum lineare,R.Br. ex DC.,species,Plantae,Charophyta,Equisetopsida,Brassicales,Brassicaceae,Stenopetalum,Narrow Threadpetal,Tasmania : Conservation Status,
https://id.biodiversity.org.au/node/apni/2906385,Erythrina x sykesii,Barneby & Krukoff,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Erythrina,Thorny Coral Tree,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2906610,Schoenus ericetorum,R.Br.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Schoenus,Heathy Bog-sedge,Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2906673,Maniltoa lenticellata,C.T.White,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Maniltoa,Maniltoa,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2907200,Aristolochia chalmersii,O.C.Schmidt,species,Plantae,Charophyta,Equisetopsida,Piperales,Aristolochiaceae,Aristolochia,,,Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/2907840,Scaevola revoluta,R.Br.,species,Plantae,Charophyta,Equisetopsida,Asterales,Goodeniaceae,Scaevola,,,
https://id.biodiversity.org.au/node/apni/2908495,Echinochloa dietrichiana,P.W.Michael,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Echinochloa,,,
https://id.biodiversity.org.au/node/apni/2909963,Solanum stupefactum,Symon,species,Plantae,Charophyta,Equisetopsida,Solanales,Solanaceae,Solanum,,,National Weeds Lists | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2910134,Polymeria lanata,R.Br.,species,Plantae,Charophyta,Equisetopsida,Solanales,Convolvulaceae,Polymeria,,,
https://id.biodiversity.org.au/node/apni/2911388,Cyperus orgadophilus,K.L.Wilson,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Cyperus,,,
https://id.biodiversity.org.au/node/apni/2913756,Opercularia aspera,Gaertn.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Rubiaceae,Opercularia,Corse Stinkweed,,
https://id.biodiversity.org.au/node/apni/2913990,Ipomoea alba,L.,species,Plantae,Charophyta,Equisetopsida,Solanales,Convolvulaceae,Ipomoea,Moon Flower,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2914023,Beyeria lasiocarpa,Müll.Arg.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Euphorbiaceae,Beyeria,Wallaby Bush,Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2918497,Grevillea hockingsii,Molyneux & Olde,species,Plantae,Charophyta,Equisetopsida,Proteales,Proteaceae,Grevillea,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2919216,Cheilanthes prenticei,Luerss.,species,Plantae,Charophyta,Equisetopsida,,Pteridaceae,Cheilanthes,,,
https://id.biodiversity.org.au/node/apni/2919290,Microsorum pustulatum,(G.Forst.) Copel.,species,Plantae,Charophyta,Equisetopsida,Polypodiales,Polypodiaceae,Microsorum,Kangaroo Fern,,
https://id.biodiversity.org.au/node/apni/2919841,Acacia pubicosta,C.T.White,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Acacia,,Queensland : Conservation Status,Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/2920420,Graptophyllum ilicifolium,(F.Muell.) F.Muell. ex Benth.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Acanthaceae,Graptophyllum,Prickly Fuchsia,Queensland : Conservation Status | EPBC Act Threatened Species,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/6735658,Dicrastylis costelloi,F.M.Bailey,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Dicrastylis,,,
https://id.biodiversity.org.au/node/apni/6994613,Eschenbachia aegyptiaca,(L.) Brouillet,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Eschenbachia,,,
https://id.biodiversity.org.au/node/apni/7977799,Solanum sturtianum,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Solanales,Solanaceae,Solanum,Nightshade,,National Weeds Lists | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/ausmoss/10067995,Clastobryum dimorphum,"(I.G.Stone) B.C.Tan, Z.Iwats. & D.H.Norris",species,Plantae,Bryophyta,Bryopsida,Hypnales,Pylaisiadelphaceae,Clastobryum,,,
https://id.biodiversity.org.au/node/ausmoss/10085005,Forsstroemia trichomitria,(Hedw.) Lindb.,species,Plantae,Bryophyta,Bryopsida,Hypnales,Neckeraceae,Forsstroemia,,,
https://id.biodiversity.org.au/taxon/apni/51268557,Lagenophora queenslandica,Jian Wang ter & A.R.Bean,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Lagenophora,,,
https://id.biodiversity.org.au/taxon/apni/51289963,Eucalyptus notabilis,Maiden,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Blue Mountains Mahogany,,
https://id.biodiversity.org.au/taxon/apni/51291699,Rumex acetosella,L.,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Polygonaceae,Rumex,Sorrel,,National Weeds Lists | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/taxon/apni/51293938,Gardenia rupicola,Puttock,species,Plantae,Charophyta,Equisetopsida,Gentianales,Rubiaceae,Gardenia,,,
https://id.biodiversity.org.au/taxon/apni/51300233,Indigofera haplophylla,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Indigofera,,Queensland : Conservation Status,
https://id.biodiversity.org.au/taxon/apni/51310608,Acacia paradoxa,DC.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Acacia,Prickly Moses,Queensland : Conservation Status,Weeds listing  Queensland Government | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/taxon/apni/51311522,Roepera similis,(H.Eichler) Beier & Thulin,species,Plantae,Charophyta,Equisetopsida,Zygophyllales,Zygophyllaceae,Roepera,,,
https://id.biodiversity.org.au/taxon/apni/51368020,Mischarytera megaphylla,P.I.Forst.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Sapindaceae,Mischarytera,,,
https://id.biodiversity.org.au/taxon/apni/51413269,Spathoglottis paulinae,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Spathoglottis,,Queensland : Conservation Status,
55025013,Liagora ceranoides,J.V.Lamouroux,species,Plantae,Rhodophyta,Florideophyceae,Nemaliales,Liagoraceae,Liagora,Red Alga,,
55025022,Trichogloea requienii,(Montagne) Kützing,species,Plantae,Rhodophyta,Florideophyceae,Nemaliales,Liagoraceae,Trichogloea,Red Alga,,
55025023,Yamadaella caenomyce,(Decaisne) I.A.Abbott,species,Plantae,Rhodophyta,Florideophyceae,Nemaliales,Liagoraceae,Yamadaella,Red Alga,,
55029003,Pterocladiella caerulescens,"(Kützing) Santelices & Hommersand, 1997",species,Plantae,Rhodophyta,Florideophyceae,Gelidiales,Gelidiaceae,Pterocladiella,Red Alga,,
55110016,Coelothrix irregularis,(Harvey) Børgesen,species,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Coelothrix,Red Alga,,
56196008,Halimeda minima,(W.R. Taylor) L.H.Colinvaux,species,Plantae,,,,Udoteaceae,Halimeda,Green Alga,,
56196009,Halimeda cuneata,K.Hering,species,Plantae,,,,Udoteaceae,Halimeda,Green Alga,,
ALA_DR652_410,Gymnema stramineum,(P.I.Forst.) P.I.Forst.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Apocynaceae,Gymnema,,Queensland : Conservation Status,
NZOR-6-17611,Tricleocarpa cylindrica,(J.Ellis & Sol.) Huisman & Borow.,species,Plantae,Rhodophyta,Florideophyceae,Nemaliales,Galaxauraceae,Tricleocarpa,Red Alga,,
NZOR-6-7501,Tradescantia albiflora,Kunth,species,Plantae,Charophyta,Equisetopsida,Commelinales,Commelinaceae,Tradescantia,,,
NZOR-6-87108,Salvinia molesta,D.S.Mitch.,species,Plantae,Charophyta,Equisetopsida,Salviniales,Salviniaceae,Salvinia,,,
https://id.biodiversity.org.au/name/apni/51389641,Abildgaardia oxystachya,(F.Muell.) K.L.Wilson & J.J.Bruhl,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Abildgaardia,,,
https://id.biodiversity.org.au/node/apni/2886076,Senna tora,(L.) Roxb.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Senna,Foetid Cassia,Queensland : Conservation Status,Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/2886426,Sciaphila arfakiana,Becc.,species,Plantae,Charophyta,Equisetopsida,Pandanales,Triuridaceae,Sciaphila,,,
https://id.biodiversity.org.au/node/apni/2887067,Gleichenia rupestris,R.Br.,species,Plantae,Charophyta,Equisetopsida,Gleicheniales,Gleicheniaceae,Gleichenia,Rock Coral-fern,Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2887897,Rubus nebulosus,A.R.Bean,species,Plantae,Charophyta,Equisetopsida,Rosales,Rosaceae,Rubus,,,National Weeds Lists
https://id.biodiversity.org.au/node/apni/2888524,Celtis timorensis,Span.,species,Plantae,Charophyta,Equisetopsida,Rosales,Cannabaceae,Celtis,Stinking Wood,,
https://id.biodiversity.org.au/node/apni/2889888,Cyperus kyllingia,Endl.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Cyperus,,,
https://id.biodiversity.org.au/node/apni/2890208,Heliotropium rhadinostachyum,Craven,species,Plantae,Charophyta,Equisetopsida,,Boraginaceae,Heliotropium,,,
https://id.biodiversity.org.au/node/apni/2890517,Callicarpa brevistyla,Munir,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Callicarpa,,,
https://id.biodiversity.org.au/node/apni/2890577,Eucalyptus amplifolia,Naudin,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Cabbage Gum,,
https://id.biodiversity.org.au/node/apni/2891170,Oenothera stricta,Ledeb. ex Link,species,Plantae,Charophyta,Equisetopsida,Myrtales,Onagraceae,Oenothera,Common Evening Primrose,,
https://id.biodiversity.org.au/node/apni/2891367,Cucumis queenslandicus,I.Telford,species,Plantae,Charophyta,Equisetopsida,Cucurbitales,Cucurbitaceae,Cucumis,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2892124,Gomphrena conferta,Benth.,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Amaranthaceae,Gomphrena,,,
https://id.biodiversity.org.au/node/apni/2892345,Eleocharis nuda,C.B.Clarke,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Eleocharis,,,
https://id.biodiversity.org.au/node/apni/2892935,Stylidium diffusum,R.Br.,species,Plantae,Charophyta,Equisetopsida,Asterales,Stylidiaceae,Stylidium,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2893545,Amomum queenslandicum,R.M.Sm.,species,Plantae,Charophyta,Equisetopsida,Zingiberales,Zingiberaceae,Amomum,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2894443,Ischaemum decumbens,Benth.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Ischaemum,,,
https://id.biodiversity.org.au/node/apni/2894901,Carex rafflesiana,Boott,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Carex,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2895807,Scleria lithosperma,(L.) Sw.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Scleria,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2896293,Gahnia melanocarpa,R.Br.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Gahnia,Black-fruit Saw-sedge,,
https://id.biodiversity.org.au/node/apni/2897499,Acacia hockingsii,Pedley,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Acacia,,Queensland : Conservation Status,Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/2897555,Cephalomanes atrovirens,C.Presl,species,Plantae,Charophyta,Equisetopsida,Hymenophyllales,Hymenophyllaceae,Cephalomanes,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2897592,Hydrocotyle miranda,A.R.Bean & Henwood,species,Plantae,Charophyta,Equisetopsida,Apiales,Araliaceae,Hydrocotyle,,,
https://id.biodiversity.org.au/node/apni/2898170,Pultenaea borea,de Kok,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Pultenaea,,Queensland : Conservation Status | EPBC Act Threatened Species,
https://id.biodiversity.org.au/node/apni/2899239,Osteocarpum acropterum,(F.Muell. & Tate) Volkens,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Chenopodiaceae,Osteocarpum,Babbagia,,
https://id.biodiversity.org.au/node/apni/2900622,Ophioglossum gramineum,Willd.,species,Plantae,Charophyta,Equisetopsida,Ophioglossales,Ophioglossaceae,Ophioglossum,,,
https://id.biodiversity.org.au/node/apni/2900812,Olearia heterocarpa,S.T.Blake,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Olearia,Nightcap Daisy Bush,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2901497,Phytolacca dioica,L.,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Phytolaccaceae,Phytolacca,Bella Sombra,,
https://id.biodiversity.org.au/node/apni/2901736,Combretum trifoliatum,Vent.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Combretaceae,Combretum,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2902808,Synedrellopsis grisebachii,Hieron. & Kuntze,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Synedrellopsis,,,
https://id.biodiversity.org.au/node/apni/2903137,Boronia palasepala,Duretto,species,Plantae,Charophyta,Equisetopsida,Sapindales,Rutaceae,Boronia,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2903283,Echinochloa polystachya,(Kunth) Hitchc.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Echinochloa,Aleman Grass,,Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/2903381,Cupaniopsis simulata,S.T.Reynolds,species,Plantae,Charophyta,Equisetopsida,Sapindales,Sapindaceae,Cupaniopsis,,,
https://id.biodiversity.org.au/node/apni/2904521,Kunzea obovata,Byrnes,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Kunzea,,,
https://id.biodiversity.org.au/node/apni/2905933,Hiptage benghalensis,(L.) Kurz,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Malpighiaceae,Hiptage,,,Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/2906363,Brassica x juncea,(L.) Czern.,species,Plantae,Charophyta,Equisetopsida,Brassicales,Brassicaceae,Brassica,Indian Mustard,,
https://id.biodiversity.org.au/node/apni/2907085,Triumfetta procumbens,G.Forst.,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Triumfetta,Bingil Burr,,
https://id.biodiversity.org.au/node/apni/2908949,Furcraea foetida,(L.) Haw.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Asparagaceae,Furcraea,Mauritius Hemp,,
https://id.biodiversity.org.au/node/apni/2909218,Cycas terryana,P.I.Forst.,species,Plantae,Charophyta,Equisetopsida,Cycadales,Cycadaceae,Cycas,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2909363,Cyperus breviculmis,R.Br.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Cyperus,,,
https://id.biodiversity.org.au/node/apni/2909884,Leucochrysum molle,(A.Cunn. ex DC.) Paul G.Wilson,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Leucochrysum,Hoary Sunray,Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2910277,Hibiscus pentaphyllus,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Hibiscus,,,
https://id.biodiversity.org.au/node/apni/2911056,Wendlandia urceolata,C.T.White,species,Plantae,Charophyta,Equisetopsida,Gentianales,Rubiaceae,Wendlandia,,,
https://id.biodiversity.org.au/node/apni/2912080,Pomaderris graniticola,(N.G.Walsh & Coates) K.L.McDougall & Millott,species,Plantae,Charophyta,Equisetopsida,Rosales,Rhamnaceae,Pomaderris,,,
https://id.biodiversity.org.au/node/apni/2912406,Hibiscus panduriformis,Burm.f.,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Hibiscus,Yellow Hibiscus,Western Australia : Conservation status,
https://id.biodiversity.org.au/node/apni/2913443,Limnobium laevigatum,(Humb. & Bonpl. ex Willd.) Heine,species,Plantae,Charophyta,Equisetopsida,Alismatales,Hydrocharitaceae,Limnobium,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2914305,Utricularia muelleri,Kamienski,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lentibulariaceae,Utricularia,,Queensland : Conservation Status | Western Australia : Conservation status,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2914364,Leptospermum oreophilum,Joy Thomps.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Leptospermum,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2914600,Dicliptera armata,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Acanthaceae,Dicliptera,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2914882,Eucalyptus socialis,F.Muell. ex Miq.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Grey Mallee,,
https://id.biodiversity.org.au/node/apni/2915849,Avena sterilis,L.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Avena,Sterile Oats,,
https://id.biodiversity.org.au/node/apni/2916680,Eragrostis mexicana,(Hornem.) Link,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Eragrostis,Mexican Lovegrass,,
https://id.biodiversity.org.au/node/apni/2916966,Hanguana malayana,(Jack) Merr.,species,Plantae,Charophyta,Equisetopsida,Commelinales,Hanguanaceae,Hanguana,,,
https://id.biodiversity.org.au/node/apni/2917726,Acalypha lyonsii,P.I.Forst.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Euphorbiaceae,Acalypha,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2917941,Parsonsia wongabelensis,J.B.Williams,species,Plantae,Charophyta,Equisetopsida,Gentianales,Apocynaceae,Parsonsia,Arrowhead Vine,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2919294,Erythrina insularis,F.M.Bailey,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Erythrina,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2919650,Velleia paradoxa,R.Br.,species,Plantae,Charophyta,Equisetopsida,Asterales,Goodeniaceae,Velleia,Spur Velleia,Tasmania : Conservation Status,
https://id.biodiversity.org.au/node/apni/2919917,Glossocarya coriacea,Munir,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Glossocarya,,,
https://id.biodiversity.org.au/node/apni/2921242,Eucalyptus acroleuca,L.A.S.Johnson & K.D.Hill,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Lakefield Coolibah,,
https://id.biodiversity.org.au/node/apni/6948672,Blainvillea acmella,(L.) Philipson,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Blainvillea,,,
https://id.biodiversity.org.au/node/apni/7213624,Euphorbia psammogeton,P.S.Green,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Euphorbiaceae,Euphorbia,,New South Wales : Conservation Status,
https://id.biodiversity.org.au/node/apni/7519149,Chukrasia tabularis,A.Juss.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Meliaceae,Chukrasia,White Cedar,,
